id_unidade,cod_equipamento,nome_unidade,num_unidade,data_entrada_teste,data_entrada_operacao,data_desativacao,potencia_efetiva,combustivel,id_usina
3228,PBSL040UGR1,UG 17P8 MW RALD_S LUZIA 04          R1 PB,,2024-02-28,2024-04-02,,17.886,FOTOVOLTAICA,970
3229,PBSL090UGR2,UG 17P8 MW RALD_S LUZIA 09          R2 PB,,2024-02-27,2024-04-02,,17.886,FOTOVOLTAICA,971
3230,PBSL090UGR3,UG 17P8 MW RALD_S LUZIA 09          R3 PB,,2024-02-27,2024-04-02,,17.886,FOTOVOLTAICA,971
3231,PBSL090UGR1,UG 14P2 MW RALD_S LUZIA 09          R1 PB,,2024-02-27,2024-04-02,,14.228,FOTOVOLTAICA,971
3232,PBSL050UGR1,UG 17P8 MW RALD_S LUZIA 05          R1 PB,,2024-02-27,2024-04-02,,17.886,FOTOVOLTAICA,972
3233,PBSL050UGR2,UG 17P8 MW RALD_S LUZIA 05          R2 PB,,2024-02-27,2024-04-02,,17.886,FOTOVOLTAICA,972
3234,PBSL050UGR3,UG 14P2 MW RALD_S LUZIA 05          R3 PB,,2024-02-27,2024-04-02,,14.228,FOTOVOLTAICA,972
3235,PBSL070UGR1,UG 17P8 MW RALD_S LUZIA 07          R1 PB,,2024-02-27,2024-04-02,,17.886,FOTOVOLTAICA,973
3236,PBSL070UGR2,UG 17P8 MW RALD_S LUZIA 07          R2 PB,,2024-02-27,2024-04-02,,17.886,FOTOVOLTAICA,973
3237,PBSL070UGR3,UG 14P2 MW RALD_S LUZIA 07          R3 PB,,2024-02-27,2024-04-02,,14.228,FOTOVOLTAICA,973
3238,PEUEPF0GR1,UG 14P1 MW TAT_PAU FERRO            R1 PE,,2014-11-20,2015-02-04,,14.1,EÓLICA,974
3239,PEUEPF0GR2,UG 16P4 MW TAT_PAU FERRO            R2 PE,,2014-11-20,2015-02-04,,16.45,EÓLICA,974
3240,PEEPF20UGR1,UG 49P5 MW FVD_PAU FERRO 2          R1 PE,,2021-10-22,2021-12-22,,49.5,EÓLICA,975
3241,PEUEPG0GR1,UG 14P1 MW TAT_PEDR GERONI          R1 PE,,2014-11-20,2015-02-04,,14.1,EÓLICA,976
3242,PEUEPG0GR2,UG 16P4 MW TAT_PEDR GERONI          R2 PE,,2014-11-20,2015-02-04,,16.45,EÓLICA,976
3243,PEESV90UG3,UG   18 MW PAR_SER VACAS A           3 PE,3.0,2023-12-13,2024-04-02,,18.0,EÓLICA,977
3244,PEESV90UG2,UG 13P5 MW PAR_SER VACAS A           2 PE,2.0,2023-12-13,2024-04-02,,13.5,EÓLICA,977
3245,PEESV90UG1,UG 13P5 MW PAR_SER VACAS A           1 PE,1.0,2024-01-18,2024-04-02,,13.5,EÓLICA,977
3246,PEESV80UG11,UG   18 MW PAR_SER VACAS B           1 PE,1.0,2023-12-13,2024-04-02,,18.0,EÓLICA,978
3247,PEESV80UG2,UG 22P5 MW PAR_SER VACAS B           2 PE,2.0,2023-12-13,2024-04-02,,22.5,EÓLICA,978
3248,PEESV10UG2,UG 10P2 MW PAR_SER VACAS 1           2 PE,2.0,2015-11-21,2015-12-18,,10.26,EÓLICA,979
3249,PEESV10UG1,UG 13P6 MW PAR_SER VACAS 1           1 PE,1.0,2015-11-21,2015-12-18,,13.66,EÓLICA,979
3250,PEESV20UG1,UG 10P2 MW PAR_SER VACAS 2           1 PE,1.0,2015-11-05,2015-12-18,,10.29,EÓLICA,980
3251,PEESV20UG2,UG 12P0 MW PAR_SER VACAS 2           2 PE,2.0,2015-11-05,2015-12-18,,12.005,EÓLICA,980
3252,PEESV30UG1,UG 11P9 MW PAR_SER VACAS 3           1 PE,1.0,2015-11-27,2015-12-18,,11.945,EÓLICA,981
3253,PEESV30UG2,UG 10P2 MW PAR_SER VACAS 3           2 PE,2.0,2015-11-14,2015-12-18,,10.29,EÓLICA,981
3254,PEESV40UG1,UG 12P0 MW PAR_SER VACAS 4           1 PE,1.0,2015-11-04,2015-12-18,,12.005,EÓLICA,982
3255,PEESV40UG2,UG 10P2 MW PAR_SER VACAS 4           2 PE,2.0,2015-11-04,2015-12-18,,10.29,EÓLICA,982
3256,PEESV50UG1,UG 13P8 MW PAR_SER VACAS 5           1 PE,1.0,2017-09-07,2017-12-01,,13.8,EÓLICA,983
3257,PEESV50UG11,UG 11P5 MW PAR_SER VACAS 5           2 PE,2.0,2017-09-14,2017-12-01,,11.5,EÓLICA,983
3258,PEESV60UG2,UG 13P8 MW PAR_SER VACAS 7           2 PE,2.0,2017-08-26,2017-12-01,,13.8,EÓLICA,984
3259,PEESV60UG1,UG 11P5 MW PAR_SER VACAS 7           1 PE,1.0,2017-08-31,2017-12-01,,11.5,EÓLICA,984
3260,PEUETA0GR1,UG  9P4 MW TAT_TACAICO              R1 PE,,2014-11-21,2015-02-04,,9.4,EÓLICA,985
3261,PEUETA0GR2,UG  9P4 MW TAT_TACAICO              R2 PE,,2014-11-20,2015-02-04,,9.4,EÓLICA,985
3262,PEETA20UGR1,UG 49P5 MW FVD_TACAICO II           R1 PE,,2021-08-27,2021-12-22,,49.5,EÓLICA,986
3263,PEEBR10G1,UG 13P6 MW CE2_VT S BRIG 1           3 PE,3.0,2015-09-22,2015-12-25,,13.6,EÓLICA,987
3264,PEEBR20G1,UG 13P6 MW CE2_VT S BRIG 2           4 PE,4.0,2015-09-22,2015-12-25,,13.6,EÓLICA,988
3265,PEEBR20UG2,UG 13P6 MW CE2_VT S BRIG 2           5 PE,5.0,2015-09-22,2015-12-25,,13.6,EÓLICA,988
3266,PEEBR30UG8,UG 15P3 MW CE2_VT S BRIG 3           8 PE,8.0,2015-09-22,2015-12-25,,15.3,EÓLICA,989
3267,PEEBR30UG9,UG 13P6 MW CE2_VT S BRIG 3           9 PE,9.0,2015-09-22,2015-12-25,,13.6,EÓLICA,989
3268,PEEBR40UG6,UG 13P6 MW CE2_VT S BRIG 4           6 PE,6.0,2015-09-22,2015-12-25,,13.6,EÓLICA,990
3269,PEEBR40UG7,UG 13P6 MW CE2_VT S BRIG 4           7 PE,7.0,2015-09-22,2015-12-25,,13.6,EÓLICA,990
3270,PEEBR50UG12,UG 13P6 MW CE2_VT S BRIG 5          12 PE,12.0,2015-09-22,2015-12-25,,13.6,EÓLICA,991
3271,PEEBR50UG13,UG 15P3 MW CE2_VT S BRIG 5          13 PE,13.0,2015-09-22,2015-12-25,,15.3,EÓLICA,991
3272,PEEBR60UG10,UG 15P3 MW CE2_VT S BRIG 6          10 PE,10.0,2015-09-22,2015-12-25,,15.3,EÓLICA,992
3273,PEEBR60UG11,UG 13P6 MW CE2_VT S BRIG 6          11 PE,11.0,2015-09-22,2015-12-25,,13.6,EÓLICA,992
3274,PEEBR70G1,UG 13P6 MW CE2_VT S BRIG 7           1 PE,1.0,2015-09-22,2015-12-25,,13.6,EÓLICA,993
3275,PEEBR70UG2,UG 13P6 MW CE2_VT S BRIG 7           2 PE,2.0,2015-09-22,2015-12-25,,13.6,EÓLICA,993
3276,PIEES10R11,UG  6P9 MW AR3_VT ST EST 1         R11 PE,,2017-05-27,2017-06-23,,6.9,EÓLICA,994
3277,PIEES10R12,UG  9P2 MW AR3_VT ST EST 1         R12 PE,,2017-05-06,2017-06-23,,9.2,EÓLICA,994
3278,PIEES10R10,UG  9P2 MW AR3_VT ST EST 1         R10 PE,,2017-05-06,2017-06-23,,9.2,EÓLICA,994
3279,PIEES20UGR7,UG 13P8 MW AR3_VT ST EST 2          R7 PE,,2017-04-25,2017-05-18,,13.8,EÓLICA,995
3280,PIEES20UGR6,UG 11P5 MW AR3_VT ST EST 2          R6 PE,,2017-04-20,2017-05-06,,11.5,EÓLICA,995
3281,PIEES30R19,UG 16P1 MW AR3_VT ST EST 3         R19 PE,,2016-11-25,2016-12-09,,16.1,EÓLICA,996
3282,PIEES30R20,UG 13P8 MW AR3_VT ST EST 3         R20 PE,,2016-11-25,2016-12-09,,13.8,EÓLICA,996
3283,PIEES40UGR3,UG  9P2 MW AR3_VT ST EST 4          R3 PE,,2017-07-14,2017-10-03,,9.2,EÓLICA,997
3284,PIEES40UGR4,UG  9P2 MW AR3_VT ST EST 4          R4 PE,,2017-07-14,2017-10-03,,9.2,EÓLICA,997
3285,PIEES40UGR5,UG 11P5 MW AR3_VT ST EST 4          R5 PE,,2017-07-08,2017-10-03,,11.5,EÓLICA,997
3286,PIEES50R23,UG 13P8 MW AR3_VT ST EST 5         R23 PE,,2016-11-30,2016-12-13,,13.8,EÓLICA,998
3287,PIEES50R24,UG 13P8 MW AR3_VT ST EST 5         R24 PE,,2016-11-30,2016-12-13,,13.8,EÓLICA,998
3288,PEECL10G17,UG 12P9 MW CLE_S CLEMENT 1          17 PE,17.0,2016-04-19,2016-05-25,,12.915,EÓLICA,999
3289,PEECL10UG18,UG 9P22 MW CLE_S CLEMENT 1          18 PE,18.0,2016-04-19,2016-05-25,,9.225,EÓLICA,999
3290,PEECL10UG19,UG 9P22 MW CLE_S CLEMENT 1          19 PE,19.0,2016-04-19,2016-05-25,,9.225,EÓLICA,999
3291,PEECL20UG1,UG 14P7 MW CLE_S CLEMENT 2           1 PE,1.0,2016-04-19,2016-05-25,,14.76,EÓLICA,1000
3292,PEECL20UG2,UG 16P6 MW CLE_S CLEMENT 2           2 PE,2.0,2016-04-19,2016-05-25,,16.605,EÓLICA,1000
3293,PEECL30UG15,UG 16P6 MW CLE_S CLEMENT 3          15 PE,15.0,2016-04-19,2016-05-25,,16.605,EÓLICA,1001
3294,PEECL30UG16,UG 14P7 MW CLE_S CLEMENT 3          16 PE,16.0,2016-04-19,2016-05-25,,14.76,EÓLICA,1001
3295,PEECL40UG13,UG 14P7 MW CLE_S CLEMENT 4          13 PE,13.0,2016-04-19,2016-05-25,,14.76,EÓLICA,1002
3296,PEECL40UG14,UG 16P6 MW CLE_S CLEMENT 4          14 PE,14.0,2016-04-19,2016-05-25,,16.605,EÓLICA,1002
3297,PEECL50UG3,UG 11P0 MW CLE_S CLEMENT 5           3 PE,3.0,2016-05-03,2016-06-14,,11.07,EÓLICA,1003
3298,PEECL50UG4,UG 11P0 MW CLE_S CLEMENT 5           4 PE,4.0,2016-05-03,2016-06-14,,11.07,EÓLICA,1003
3299,PEECL50UG5,UG 9P22 MW CLE_S CLEMENT 5           5 PE,5.0,2016-05-03,2016-06-15,,9.225,EÓLICA,1003
3300,PEECL60UG11,UG 12P9 MW CLE_S CLEMENT 6          11 PE,11.0,2016-04-19,2016-05-25,,12.915,EÓLICA,1004
3301,PEECL60UG12,UG 14P7 MW CLE_S CLEMENT 6          12 PE,12.0,2016-04-19,2016-05-25,,14.76,EÓLICA,1004
3302,PEECL70UG9,UG 12P9 MW CLE_S CLEMENT 7           9 PE,9.0,2016-05-03,2016-05-25,,12.915,EÓLICA,1005
3303,PEECL70UG10,UG 12P9 MW CLE_S CLEMENT 7          10 PE,10.0,2016-05-03,2016-05-25,,12.915,EÓLICA,1005
3304,PEECL80UG6,UG 7P38 MW CLE_S CLEMENT 8           6 PE,6.0,2016-05-03,2016-06-21,,7.38,EÓLICA,1006
3305,PEECL80UG7,UG 7P38 MW CLE_S CLEMENT 8           7 PE,7.0,2016-05-03,2016-06-21,,7.38,EÓLICA,1006
3306,PEECL80UG8,UG 7P38 MW CLE_S CLEMENT 8           8 PE,8.0,2016-05-03,2016-06-21,,7.38,EÓLICA,1006
3307,PEBE110UG1A,UG 15P6 MW BELM_BELMONTE11          XX PE,,2023-07-26,2023-12-05,2023-05-03,15.625,FOTOVOLTAICA,1007
3308,PEBE110UG1B,UG 15P6 MW BELM_BELMONTE11         XXX PE,,2023-07-26,2023-12-05,2023-05-03,15.625,FOTOVOLTAICA,1007
3309,PEBE110UG1C,UG 18P7 MW BELM_BELMONTE11        XXXX PE,,2023-07-26,2023-12-05,2023-05-03,18.75,FOTOVOLTAICA,1007
3310,PEBE110UG1F,UG 15P6 MW BELM_BELMONTE11          1C PE,,2023-07-26,2023-12-05,,15.625,FOTOVOLTAICA,1007
3311,PEBE110UG1D,UG 18P7 MW BELM_BELMONTE11          1A PE,,2023-07-26,2023-12-05,,18.75,FOTOVOLTAICA,1007
3312,PEBE110UG1E,UG 15P6 MW BELM_BELMONTE11          1B PE,,2023-07-26,2023-12-05,,15.625,FOTOVOLTAICA,1007
3313,PEBE120UG1E,UG 18P7 MW BELM_BELMONTE12          1E PE,,2023-07-26,2023-12-05,,18.75,FOTOVOLTAICA,1009
3314,PEBE120UG1F,UG 15P6 MW BELM_BELMONTE12          1F PE,,2023-07-26,2023-12-05,,15.625,FOTOVOLTAICA,1009
3315,PEBE120UG1D,UG 15P6 MW BELM_BELMONTE12          1D PE,,2023-07-26,2023-12-05,,15.625,FOTOVOLTAICA,1009
3316,PEBE130UG1G,UG 18P7 MW BELM_BELMONTE13          1G PE,,2023-07-26,2023-12-05,,18.75,FOTOVOLTAICA,1010
3317,PEBE130UG1H,UG 18P7 MW BELM_BELMONTE13          1H PE,,2023-07-26,2023-12-05,,18.75,FOTOVOLTAICA,1010
3318,PEBE130UG1I,UG 12P5 MW BELM_BELMONTE13          1I PE,,2023-07-26,2023-12-05,,12.5,FOTOVOLTAICA,1010
3319,PEBE140UG1J,UG 5P00 MW BELM_BELMONTE14          1J PE,,2023-07-26,2023-12-05,,5.001,FOTOVOLTAICA,1011
3320,PEBE2102A,UG 15P6 MW BELM_BELMONTE21          2A PE,,2023-07-26,2023-10-25,,15.625,FOTOVOLTAICA,1012
3321,PEBE210UG2B,UG 15P6 MW BELM_BELMONTE21          2B PE,,2023-07-26,2023-10-25,,15.625,FOTOVOLTAICA,1012
3322,PEBE210UG2C,UG 18P7 MW BELM_BELMONTE21          2C PE,,2023-07-26,2023-10-25,,18.75,FOTOVOLTAICA,1012
3323,PEBE220UG2D,UG 15P6 MW BELM_BELMONTE22          2D PE,,2023-07-25,2023-10-25,,15.625,FOTOVOLTAICA,1013
3324,PEBE220UG2E,UG 18P7 MW BELM_BELMONTE22          2E PE,,2023-07-25,2023-10-25,,18.75,FOTOVOLTAICA,1013
3325,PEBE220UG2F,UG 15P6 MW BELM_BELMONTE22          2F PE,,2023-07-25,2023-10-25,,15.625,FOTOVOLTAICA,1013
3326,PEBE230UG2G,UG 15P6 MW BELM_BELMONTE23          2G PE,,2023-07-26,2023-10-26,,15.625,FOTOVOLTAICA,1014
3327,PEBE230UG2H,UG 15P6 MW BELM_BELMONTE23          2H PE,,2023-07-26,2023-10-26,,15.625,FOTOVOLTAICA,1014
3328,PEBE230UG2I,UG 18P7 MW BELM_BELMONTE23          2I PE,,2023-07-26,2023-10-26,,18.75,FOTOVOLTAICA,1014
3329,PEBE240UG2J,UG 12P5 MW BELM_BELMONTE24          2J PE,,2023-07-26,2023-11-18,,12.5,FOTOVOLTAICA,1015
3330,PEBE240UG2K,UG 18P7 MW BELM_BELMONTE24          2K PE,,2023-07-26,2023-11-18,,18.75,FOTOVOLTAICA,1015
3331,PEBE240UG2L,UG 18P7 MW BELM_BELMONTE24          2L PE,,2023-07-26,2023-11-18,,18.75,FOTOVOLTAICA,1015
3332,PEBE250UG2M,UG 15P6 MW BELM_BELMONTE25          2M PE,,2023-07-26,2023-11-22,,15.625,FOTOVOLTAICA,1016
3333,PEBE250UG2N,UG 15P6 MW BELM_BELMONTE25          2N PE,,2023-07-26,2023-11-22,,15.625,FOTOVOLTAICA,1016
3334,PEBE250UG2O,UG 18P7 MW BELM_BELMONTE25          2O PE,,2023-07-26,2023-11-22,,18.75,FOTOVOLTAICA,1016
3335,PEBE260UG2Q,UG 18P7 MW BELM_BELMONTE26          2Q PE,,2023-07-26,2023-11-09,,18.75,FOTOVOLTAICA,1017
3336,PEBE260UG2R,UG 18P7 MW BELM_BELMONTE26          2R PE,,2023-07-26,2023-11-09,,18.75,FOTOVOLTAICA,1017
3337,PEBE260UG2P,UG 12P5 MW BELM_BELMONTE26          2P PE,,2023-07-26,2023-11-09,,12.5,FOTOVOLTAICA,1017
3338,PEFBN50GR3,UG 18P1 MW BRI_BOM NOME 5           R5 PE,,2021-12-31,2022-02-03,,18.18,FOTOVOLTAICA,1018
3339,PEFBN50GR4,UG 18P1 MW BRI_BOM NOME 5           R6 PE,,2021-12-31,2022-02-03,,18.18,FOTOVOLTAICA,1018
3340,PEFBN50R6,UG 13P6 MW BRI_BOM NOME 5           R7 PE,,2021-12-31,2022-02-03,,13.64,FOTOVOLTAICA,1018
3341,PEFBN60R5,UG 18P1 MW BRI_BOM NOME 6           R8 PE,,2021-12-31,2022-02-03,,18.18,FOTOVOLTAICA,1019
3342,PEFBN60R6,UG 18P1 MW BRI_BOM NOME 6           R9 PE,,2021-12-31,2022-02-03,,18.18,FOTOVOLTAICA,1019
3343,PEFBN60R7,UG 13P6 MW BRI_BOM NOME 6          R10 PE,,2021-12-31,2022-02-03,,13.64,FOTOVOLTAICA,1019
3344,PEFBR10UGC1,UG   18 MW BRI_BRIGIDA              R1 PE,,2021-04-24,2021-06-26,,18.0,FOTOVOLTAICA,1020
3345,PEFBR10UGC2,UG 13P5 MW BRI_BRIGIDA              R2 PE,,2021-04-24,2021-06-26,,13.5,FOTOVOLTAICA,1020
3346,PEFBR2009C3,UG   18 MW BRI_BRIGIDA 2            R3 PE,,2021-05-05,2021-06-26,,18.0,FOTOVOLTAICA,1021
3347,PEFBR20UGC4,UG 13P5 MW BRI_BRIGIDA 2            R4 PE,,2021-05-05,2021-06-26,,13.5,FOTOVOLTAICA,1021
3348,PECIR10C1A,UG 18P5 MW CIR_CIRANDA  1           1A PE,,2023-07-05,2023-08-09,,18.5,FOTOVOLTAICA,1022
3349,PECIR10C1B,UG 18P5 MW CIR_CIRANDA  1           1B PE,,2023-07-05,2023-08-09,,18.5,FOTOVOLTAICA,1022
3350,PECIR10C1C,UG 12P5 MW CIR_CIRANDA  1           1C PE,,2023-07-05,2023-08-09,,12.5,FOTOVOLTAICA,1022
3351,PECIR20C2A,UG 18P5 MW CIR_CIRANDA 2            2A PE,,2023-07-05,2023-08-09,,18.5,FOTOVOLTAICA,1023
3352,PECIR20C2B,UG 18P5 MW CIR_CIRANDA 2            2B PE,,2023-07-05,2023-08-09,,18.5,FOTOVOLTAICA,1023
3353,PECIR20C2C,UG 12P5 MW CIR_CIRANDA 2            2C PE,,2023-07-05,2023-08-09,,12.5,FOTOVOLTAICA,1023
3354,PECIR30C3A,UG 18P5 MW CIR_CIRANDA 3            3A PE,,2023-07-05,2023-08-16,,18.5,FOTOVOLTAICA,1024
3355,PECIR30C3A1,UG 18P5 MW CIR_CIRANDA 3            3B PE,,2023-07-05,2023-08-16,,18.5,FOTOVOLTAICA,1024
3356,PECIR30C3A2,UG 12P5 MW CIR_CIRANDA 3            3C PE,,2023-07-05,2023-08-16,,12.5,FOTOVOLTAICA,1024
3357,PEUFSU0GR1,UG    5 MW TAT_FNT SOLAR 1          R1 PE,,2015-06-24,2015-09-02,,5.0,FOTOVOLTAICA,1025
3358,PEUFSD0GR1,UG    5 MW TAT_FNT SOLAR 2          R1 PE,,2015-06-24,2015-09-05,,5.0,FOTOVOLTAICA,1026
3359,PESPP10R1,UG 27P4 MW FLR_PEDROPAULO1          R1 PE,,2024-03-01,2024-05-18,,27.4956,FOTOVOLTAICA,1027
3360,PESPP50R1,UG 27P4 MW FLR_PEDROPAULO5          R5 PE,,2024-03-01,2024-05-18,,27.4956,FOTOVOLTAICA,1028
3361,PESPP60UGR6,UG 23P1 MW FLR_PEDROPAULO6          R6 PE,,2024-03-01,2024-05-18,,23.1224,FOTOVOLTAICA,1029
3362,PESPP80UGR8,UG 5P79 MW FLR_PEDROPAULO8          R8 PE,,2024-03-01,2024-05-18,,5.79992,FOTOVOLTAICA,1030
3363,PECIR40C4A,UG   19 MW CIR_XAXADO 1             4A PE,,2023-03-01,2023-04-01,,19.0,FOTOVOLTAICA,1031
3364,PECIR40C4A1,UG   13 MW CIR_XAXADO 1             4B PE,,2023-03-01,2023-04-01,,13.0,FOTOVOLTAICA,1031
3365,PECIR50UGC,UG 12P7 MW CIR_XAXADO 2             5A PE,,2023-03-01,2023-04-04,,12.7,FOTOVOLTAICA,1032
3366,PECIR50UGC1,UG 19P3 MW CIR_XAXADO 2             5B PE,,2023-03-01,2023-04-04,,19.3,FOTOVOLTAICA,1032
3367,PECIR60C6A,UG 12P7 MW CIR_XAXADO 3             6A PE,,2023-03-01,2023-04-15,,12.7,FOTOVOLTAICA,1033
3368,PECIR60C6A1,UG 19P3 MW CIR_XAXADO 3             6B PE,,2023-03-01,2023-04-15,,19.3,FOTOVOLTAICA,1033
3369,PIELB10UGR2,UG   15 MW LBI_LAGOA_BAR 1          R2 PI,,2018-09-12,2018-10-27,,15.0,EÓLICA,1034
3370,PIELB10UGR1,UG   12 MW LBI_LAGOA_BAR 1          R1 PI,,2018-09-12,2018-10-27,,12.0,EÓLICA,1034
3371,PIELB20UGR1,UG   15 MW LBI_LAGOA_BAR 2          R2 PI,,2018-11-24,2018-12-13,,15.0,EÓLICA,1035
3372,PIELB20UGR2,UG   12 MW LBI_LAGOA_BAR 2          R1 PI,,2018-11-24,2018-12-13,,12.0,EÓLICA,1035
3373,PIELB30UGR2,UG   15 MW LBI_LAGOA_BAR 3          R2 PI,,2018-12-08,2018-12-21,,15.0,EÓLICA,1036
3374,PIELB30UGR1,UG   18 MW LBI_LAGOA_BAR 3          R1 PI,,2018-12-08,2018-12-21,,18.0,EÓLICA,1036
3375,PIELB40UGR1,UG   18 MW LBI_LAGOA_BAR 4          R1 PI,,2018-12-12,2018-12-28,,18.0,EÓLICA,1037
3376,PIELB40UGR2,UG   15 MW LBI_LAGOA_BAR 4          R2 PI,,2018-12-12,2018-12-28,,15.0,EÓLICA,1037
3377,PIELB50UGR1,UG   12 MW LBI_LAGOA_BAR 5          R1 PI,,2018-10-18,2018-11-02,,12.0,EÓLICA,1038
3378,PIELB50UGR2,UG   12 MW LBI_LAGOA_BAR 5          R2 PI,,2018-10-18,2018-11-02,,12.0,EÓLICA,1038
3379,PIELB60UGR1,UG   12 MW LBI_LAGOA_BAR 6          R1 PI,,2018-11-30,2018-12-18,,12.0,EÓLICA,1039
3380,PIELB60UGR2,UG   15 MW LBI_LAGOA_BAR 6          R2 PI,,2018-11-30,2018-12-18,,15.0,EÓLICA,1039
3381,PIELB70UGR1,UG   15 MW LBI_LAGOA_BAR 7          R1 PI,,2018-10-30,2018-11-27,,15.0,EÓLICA,1040
3382,PIELB70UGR2,UG   18 MW LBI_LAGOA_BAR 7          R2 PI,,2018-10-30,2018-11-27,,18.0,EÓLICA,1040
3383,PIEQN10UGR2,UG 18P4 MW LB2_QUEIM_NOV 1          R2 PI,,2021-10-07,2021-12-08,,18.4,EÓLICA,1041
3384,PIEQN10UGR1,UG 13P8 MW LB2_QUEIM_NOV 1          R1 PI,,2021-10-07,2021-12-08,,13.8,EÓLICA,1041
3385,PIEQN20UGR1,UG 13P8 MW LB2_QUEIM_NOV 2          R1 PI,,2021-10-06,2021-12-08,,13.8,EÓLICA,1042
3386,PIEQN20UGR2,UG 13P8 MW LB2_QUEIM_NOV 2          R2 PI,,2021-11-09,2021-12-08,,13.8,EÓLICA,1042
3387,PIEQN20UGR3,UG   23 MW LB2_QUEIM_NOV 2          R3 PI,,2021-10-26,2021-12-08,,23.0,EÓLICA,1042
3388,PIEQN30UGR2,UG    9 MW LBI_QUEIM_NOV 3          R1 PI,,2018-11-10,2018-12-01,,9.0,EÓLICA,1043
3389,PIOI010R1,UG 16P5 MW OIT_OITIS 01             R1 PI,,2022-10-06,2022-12-13,,16.5,EÓLICA,1044
3390,PIOI010R3,UG 16P5 MW OIT_OITIS 01             R3 PI,,2022-06-30,2022-08-18,,16.5,EÓLICA,1044
3391,PIOI010R2,UG 16P5 MW OIT_OITIS 01             R2 PI,,2022-06-16,2022-08-18,,16.5,EÓLICA,1044
3392,PIOI100R1,UG 16P5 MW OIT_OITIS 10             R1 PI,,2023-05-13,2023-07-13,,16.5,EÓLICA,1045
3393,PIOI100R2,UG 16P5 MW OIT_OITIS 10             R2 PI,,2023-05-31,2023-07-26,,16.5,EÓLICA,1045
3394,PIOI100R3,UG 16P5 MW OIT_OITIS 10             R3 PI,,2023-06-16,2023-07-26,,16.5,EÓLICA,1045
3395,PIOI020R2,UG 16P5 MW OIT_OITIS 02             R2 PI,,2022-08-18,2022-09-22,,16.5,EÓLICA,1046
3396,PIOI020R1,UG   11 MW OIT_OITIS 02             R1 PI,,2022-07-15,2022-09-22,,11.0,EÓLICA,1046
3397,PIOI030R3,UG 16P5 MW OIT_OITIS 03             R3 PI,,2022-09-03,2022-10-04,,16.5,EÓLICA,1047
3398,PIOI030R1,UG 16P5 MW OIT_OITIS 03             R1 PI,,2022-12-16,2023-02-23,,16.5,EÓLICA,1047
3399,PIOI030R2,UG 16P5 MW OIT_OITIS 03             R2 PI,,2022-09-03,2022-10-04,,16.5,EÓLICA,1047
3400,PIOI040R3,UG 16P5 MW OIT_OITIS 04             R3 PI,,2022-09-30,2022-10-21,,16.5,EÓLICA,1048
3401,PIOI040R2,UG 16P5 MW OIT_OITIS 04             R2 PI,,2022-12-16,2023-03-18,,16.5,EÓLICA,1048
3402,PIOI040R1,UG 16P5 MW OIT_OITIS 04             R1 PI,,2023-03-07,2023-03-29,,16.5,EÓLICA,1048
3403,PIOI050R1,UG 16P5 MW OIT_OITIS 05             R1 PI,,2022-12-23,2023-03-18,,16.5,EÓLICA,1049
3404,PIOI050R2,UG 16P5 MW OIT_OITIS 05             R2 PI,,2022-06-04,2022-07-22,,16.5,EÓLICA,1049
3405,PIOI050R3,UG 16P5 MW OIT_OITIS 05             R3 PI,,2022-06-04,2022-07-22,,16.5,EÓLICA,1049
3406,PIOI060R1,UG   11 MW OIT_OITIS 06             R2 PI,,2022-11-22,2022-12-27,,11.0,EÓLICA,1050
3407,PIOI060R2,UG   11 MW OIT_OITIS 06             R1 PI,,2022-06-07,2022-07-22,,11.0,EÓLICA,1050
3408,PIOI060R3,UG   11 MW OIT_OITIS 06             R3 PI,,2022-11-08,2022-12-27,,11.0,EÓLICA,1050
3409,PIOI070R2,UG 16P5 MW OIT_OITIS 07             R2 PI,,2022-06-22,2022-08-23,,16.5,EÓLICA,1051
3410,PIOI070R3,UG 16P5 MW OIT_OITIS 07             R1 PI,,2022-06-15,2022-07-22,,16.5,EÓLICA,1051
3411,PIOI070R3-1,UG 16P5 MW OIT_OITIS 07             R3 PI,,2022-07-09,2022-08-23,,16.5,EÓLICA,1051
3412,PIOI080R1,UG   11 MW OIT_OITIS 08             R1 PI,,2022-09-29,2022-12-13,,11.0,EÓLICA,1052
3413,PIOI080R3,UG   11 MW OIT_OITIS 08             R3 PI,,2022-07-30,2022-09-14,,11.0,EÓLICA,1052
3414,PIOI080R4,UG 16P5 MW OIT_OITIS 08             R4 PI,,2022-07-29,2022-09-14,,16.5,EÓLICA,1052
3415,PIOI080R2,UG   11 MW OIT_OITIS 08             R2 PI,,2022-08-25,2022-10-04,,11.0,EÓLICA,1052
3416,PIOI090R2,UG   11 MW OIT_OITIS 09             R2 PI,,2023-03-02,2023-04-12,,11.0,EÓLICA,1053
3417,PIOI090R1,UG   11 MW OIT_OITIS 09             R1 PI,,2023-05-10,2023-06-16,,11.0,EÓLICA,1053
3418,PIOI090R3,UG 16P5 MW OIT_OITIS 09             R3 PI,,2023-05-30,2023-07-04,,16.5,EÓLICA,1053
3419,PIOI090R4,UG   11 MW OIT_OITIS 09             R4 PI,,2023-06-16,2023-07-21,,11.0,EÓLICA,1053
3420,PIVI160UGR2,UG 13P5 MW VDP3_VT SALEXA           R2 PI,,2022-04-20,2022-06-25,,13.5,EÓLICA,1054
