id_usina,nome_usina,ceg,tipo_usina,modalidade_operacao,agente_proprietario,estado_nome,cod_estado,subsistema_nome,cod_subsistema,cod_pais
626,UMBURANAS 10,EOL.CV.BA.031742-0.01,EOLIELÉTRICA,TIPO II-C,UMBURANAS 10,BAHIA,BA,NORDESTE,NE,BRA
627,UMBURANAS 11,EOL.CV.BA.031744-6.01,EOLIELÉTRICA,TIPO II-C,UMBURANAS 11,BAHIA,BA,NORDESTE,NE,BRA
628,UMBURANAS 13,EOL.CV.BA.031752-7.01,EOLIELÉTRICA,TIPO II-C,UMBURANAS 13,BAHIA,BA,NORDESTE,NE,BRA
629,UMBURANAS 15,EOL.CV.BA.031754-3.01,EOLIELÉTRICA,TIPO II-C,UMBURANAS 15,BAHIA,BA,NORDESTE,NE,BRA
630,UMBURANAS 16,EOL.CV.BA.031755-1.01,EOLIELÉTRICA,TIPO II-C,UMBURANAS 16,BAHIA,BA,NORDESTE,NE,BRA
631,UMBURANAS 17,EOL.CV.BA.033634-3.01,EOLIELÉTRICA,TIPO II-C,UMBURANAS 17,BAHIA,BA,NORDESTE,NE,BRA
632,UMBURANAS 18,EOL.CV.BA.031756-0.01,EOLIELÉTRICA,TIPO II-C,UMBURANAS 18,BAHIA,BA,NORDESTE,NE,BRA
633,UMBURANAS 19,EOL.CV.BA.033635-1.01,EOLIELÉTRICA,TIPO II-C,UMBURANAS 19,BAHIA,BA,NORDESTE,NE,BRA
634,UMBURANAS 2,EOL.CV.BA.031740-3.01,EOLIELÉTRICA,TIPO II-C,UMBURANAS  2,BAHIA,BA,NORDESTE,NE,BRA
635,UMBURANAS 21,EOL.CV.BA.033636-0.01,EOLIELÉTRICA,TIPO II-C,UMBURANAS 21,BAHIA,BA,NORDESTE,NE,BRA
636,UMBURANAS 23,EOL.CV.BA.033637-8.01,EOLIELÉTRICA,TIPO II-C,UMBURANAS 23,BAHIA,BA,NORDESTE,NE,BRA
637,UMBURANAS 25,EOL.CV.BA.033639-4.01,EOLIELÉTRICA,TIPO II-C,UMBURANAS 25,BAHIA,BA,NORDESTE,NE,BRA
638,UMBURANAS 3,EOL.CV.BA.031741-1.01,EOLIELÉTRICA,TIPO II-C,UMBURANAS  3,BAHIA,BA,NORDESTE,NE,BRA
639,UMBURANAS 5,EOL.CV.BA.031737-3.01,EOLIELÉTRICA,TIPO II-C,UMBURANAS 5,BAHIA,BA,NORDESTE,NE,BRA
640,UMBURANAS 6,EOL.CV.BA.031796-9.01,EOLIELÉTRICA,TIPO II-C,UMBURANAS 6,BAHIA,BA,NORDESTE,NE,BRA
641,UMBURANAS 8,EOL.CV.BA.031832-9.01,EOLIELÉTRICA,TIPO II-C,UMBURANAS 8,BAHIA,BA,NORDESTE,NE,BRA
642,UMBURANAS 9,EOL.CV.BA.031743-8.01,EOLIELÉTRICA,TIPO II-C,UMBURANAS 9,BAHIA,BA,NORDESTE,NE,BRA
643,UMBUZEIRO,EOL.CV.BA.032111-7.01,EOLIELÉTRICA,TIPO II-C,UMBUZEIRO,BAHIA,BA,NORDESTE,NE,BRA
644,VAQUETA,EOL.CV.BA.031424-2.01,EOLIELÉTRICA,TIPO II-C,VAQUETA,BAHIA,BA,NORDESTE,NE,BRA
645,VELLOZIA,EOL.CV.BA.032113-3.01,EOLIELÉTRICA,TIPO II-C,VELLOZIA,BAHIA,BA,NORDESTE,NE,BRA
646,VENTOS DA ANDORINHA,EOL.CV.BA.030944-3.01,EOLIELÉTRICA,TIPO II-C,VENTOS DA ANDORINHA,BAHIA,BA,NORDESTE,NE,BRA
647,VENTOS DA BAHIA I,EOL.CV.BA.032526-0.01,EOLIELÉTRICA,TIPO II-C,VENTOS DA BAHIA I,BAHIA,BA,NORDESTE,NE,BRA
648,VENTOS DA BAHIA III,EOL.CV.BA.032527-9.01,EOLIELÉTRICA,TIPO II-C,VENTOS DA BAHIA III,BAHIA,BA,NORDESTE,NE,BRA
649,VENTOS DA BAHIA IX,EOL.CV.BA.032531-7.01,EOLIELÉTRICA,TIPO II-C,VENTOS DA BAHIA IX,BAHIA,BA,NORDESTE,NE,BRA
650,VENTOS DA BAHIA XIII,EOL.CV.BA.032535-0.01,EOLIELÉTRICA,TIPO II-C,VENTOS DA BAHIA XIII,BAHIA,BA,NORDESTE,NE,BRA
651,VENTOS DA BAHIA XIV,EOL.CV.BA.032536-8.01,EOLIELÉTRICA,TIPO II-C,VENTOS DA BAHIA XIV,BAHIA,BA,NORDESTE,NE,BRA
652,VENTOS DA BAHIA XVIII,EOL.CV.BA.034883-0.01,EOLIELÉTRICA,TIPO II-C,VENTOS DA BAHIAXVIII,BAHIA,BA,NORDESTE,NE,BRA
653,VENTOS DA BAHIA XXIII,EOL.CV.BA.035234-9.01,EOLIELÉTRICA,TIPO II-C,VENTOS DA BAHIAXXIII,BAHIA,BA,NORDESTE,NE,BRA
654,VENTOS DA BAHIA XXVII,EOL.CV.BA.034889-9.01,EOLIELÉTRICA,TIPO II-C,VENTOS DA BAHIAXXVII,BAHIA,BA,NORDESTE,NE,BRA
655,VENTOS DA SANTA BEATRIZ,EOL.CV.BA.034738-8.01,EOLIELÉTRICA,TIPO II-C,BABILONIA II,BAHIA,BA,NORDESTE,NE,BRA
656,VENTOS DA SANTA DULCE,EOL.CV.BA.033648-3.01,EOLIELÉTRICA,TIPO II-C,MORRO DO CHAPÉU II,BAHIA,BA,NORDESTE,NE,BRA
657,VENTOS DA SANTA ESPERANÇA,EOL.CV.BA.033649-1.01,EOLIELÉTRICA,TIPO II-C,MORRO DO CHAPÉU II,BAHIA,BA,NORDESTE,NE,BRA
658,VENTOS DE CAMPO FORMOSO I,EOL.CV.BA.030943-5.01,EOLIELÉTRICA,TIPO II-C,CAMPO FORMOSO I,BAHIA,BA,NORDESTE,NE,BRA
659,VENTOS DE CAMPO FORMOSO II,EOL.CV.BA.031010-7.01,EOLIELÉTRICA,TIPO II-C,CAMPO FORMOSO II,BAHIA,BA,NORDESTE,NE,BRA
660,VENTOS DE GUARÁS I,EOL.CV.BA.031563-0.01,EOLIELÉTRICA,TIPO II-C,VENTOS DOS GUARAS I,BAHIA,BA,NORDESTE,NE,BRA
661,VENTOS DE MORRINHOS,EOL.CV.BA.030945-1.01,EOLIELÉTRICA,TIPO II-C,VENTOS DE MORRINHOS,BAHIA,BA,NORDESTE,NE,BRA
662,VENTOS DE SANTA APARECIDA,EOL.CV.BA.034736-1.01,EOLIELÉTRICA,TIPO II-C,BABILONIA I,BAHIA,BA,NORDESTE,NE,BRA
663,VENTOS DE SANTA AURORA,EOL.CV.BA.034742-6.01,EOLIELÉTRICA,TIPO II-C,BABILONIA IV,BAHIA,BA,NORDESTE,NE,BRA
664,VENTOS DE SANTA EMILIA,EOL.CV.BA.034717-5.01,EOLIELÉTRICA,TIPO II-C,BABILONIA V,BAHIA,BA,NORDESTE,NE,BRA
665,VENTOS DE SANTA ESPERANÇA 08,EOL.CV.BA.034661-6.01,EOLIELÉTRICA,TIPO II-C,SANTA ESPERANCA 08,BAHIA,BA,NORDESTE,NE,BRA
666,VENTOS DE SANTA ESPERANÇA 13,EOL.CV.BA.034692-6.01,EOLIELÉTRICA,TIPO II-C,SANTA ESPERANÇA 13,BAHIA,BA,NORDESTE,NE,BRA
667,VENTOS DE SANTA ESPERANÇA 15,EOL.CV.BA.034507-5.01,EOLIELÉTRICA,TIPO II-C,SANTA ESPERANÇA 15,BAHIA,BA,NORDESTE,NE,BRA
668,VENTOS DE SANTA ESPERANÇA 16,EOL.CV.BA.034508-3.01,EOLIELÉTRICA,TIPO II-C,SANTA ESPERANÇA 15,BAHIA,BA,NORDESTE,NE,BRA
669,VENTOS DE SANTA ESPERANÇA 17,EOL.CV.BA.034509-1.01,EOLIELÉTRICA,TIPO II-C,SANTA ESPERANÇA 17,BAHIA,BA,NORDESTE,NE,BRA
670,VENTOS DE SANTA ESPERANÇA 21,EOL.CV.BA.034511-3.01,EOLIELÉTRICA,TIPO II-C,SANTA ESPERANCA 21,BAHIA,BA,NORDESTE,NE,BRA
671,VENTOS DE SANTA ESPERANÇA 22,EOL.CV.BA.034512-1.01,EOLIELÉTRICA,TIPO II-C,SANTA ESPERANCA 22,BAHIA,BA,NORDESTE,NE,BRA
672,VENTOS DE SANTA ESPERANÇA 25,EOL.CV.BA.034513-0.01,EOLIELÉTRICA,TIPO II-C,SANTA ESPERANCA 25,BAHIA,BA,NORDESTE,NE,BRA
673,VENTOS DE SANTA ESPERANÇA 26,EOL.CV.BA.034514-8.01,EOLIELÉTRICA,TIPO II-C,SANTA ESPERANCA 26,BAHIA,BA,NORDESTE,NE,BRA
674,VENTOS DE SANTA EUGENIA 01,EOL.CV.BA.038077-6.01,EOLIELÉTRICA,TIPO II-C,OSLO I,BAHIA,BA,NORDESTE,NE,BRA
675,VENTOS DE SANTA EUGENIA 02,EOL.CV.BA.038078-4.01,EOLIELÉTRICA,TIPO II-C,OSLO II,BAHIA,BA,NORDESTE,NE,BRA
676,VENTOS DE SANTA EUGENIA 03,EOL.CV.BA.038079-2.01,EOLIELÉTRICA,TIPO II-C,OSLO III,BAHIA,BA,NORDESTE,NE,BRA
677,VENTOS DE SANTA EUGENIA 05,EOL.CV.BA.038081-4.01,EOLIELÉTRICA,TIPO II-C,OSLO V,BAHIA,BA,NORDESTE,NE,BRA
678,VENTOS DE SANTA EUGENIA 06,EOL.CV.BA.038082-2.01,EOLIELÉTRICA,TIPO II-C,OSLO VI,BAHIA,BA,NORDESTE,NE,BRA
679,VENTOS DE SANTA EUGENIA 07,EOL.CV.BA.038083-0.01,EOLIELÉTRICA,TIPO II-C,SOL DE BROTAS 4,BAHIA,BA,NORDESTE,NE,BRA
680,VENTOS DE SANTA EUGENIA 08,EOL.CV.BA.038084-9.01,EOLIELÉTRICA,TIPO II-C,OSLO IV,BAHIA,BA,NORDESTE,NE,BRA
681,VENTOS DE SANTA EUGÊNIA 09,EOL.CV.BA.038085-7.01,EOLIELÉTRICA,TIPO II-C,OSLO IX,BAHIA,BA,NORDESTE,NE,BRA
682,VENTOS DE SANTA EUGENIA 10,EOL.CV.BA.038086-5.01,EOLIELÉTRICA,TIPO II-C,OSLO X,BAHIA,BA,NORDESTE,NE,BRA
683,VENTOS DE SANTA EUGENIA 11,EOL.CV.BA.038087-3.01,EOLIELÉTRICA,TIPO II-C,OSLO X,BAHIA,BA,NORDESTE,NE,BRA
684,VENTOS DE SANTA EUGENIA 12,EOL.CV.BA.038088-1.01,EOLIELÉTRICA,TIPO II-C,OSLO III,BAHIA,BA,NORDESTE,NE,BRA
685,VENTOS DE SANTA EUGÊNIA 13,EOL.CV.BA.038089-0.01,EOLIELÉTRICA,TIPO II-C,OSLO X,BAHIA,BA,NORDESTE,NE,BRA
686,VENTOS DE SANTA EUGENIA 14,EOL.CV.BA.038090-3.01,EOLIELÉTRICA,TIPO II-C,OSLO V,BAHIA,BA,NORDESTE,NE,BRA
687,VENTOS DE SANTA LUZIA 01,EOL.CV.BA.049398-8.01,EOLIELÉTRICA,TIPO II-C,SANTA LUZIA 01,BAHIA,BA,NORDESTE,NE,BRA
688,VENTOS DE SANTA LUZIA 02,EOL.CV.BA.049399-6.01,EOLIELÉTRICA,TIPO II-C,SANTA LUZIA 02,BAHIA,BA,NORDESTE,NE,BRA
689,VENTOS DE SANTA LUZIA 03,EOL.CV.BA.049416-0.01,EOLIELÉTRICA,TIPO II-C,SANTA LUZIA 03,BAHIA,BA,NORDESTE,NE,BRA
690,VENTOS DE SANTA LUZIA 04,EOL.CV.BA.049417-8.01,EOLIELÉTRICA,TIPO II-C,SANTA LUZIA 04,BAHIA,BA,NORDESTE,NE,BRA
691,VENTOS DE SANTA LUZIA 05,EOL.CV.BA.049418-6.01,EOLIELÉTRICA,TIPO II-C,SANTA LUZIA 05,BAHIA,BA,NORDESTE,NE,BRA
692,VENTOS DE SANTA LUZIA 06,EOL.CV.BA.049419-4.01,EOLIELÉTRICA,TIPO II-C,SANTA LUZIA 06,BAHIA,BA,NORDESTE,NE,BRA
693,VENTOS DE SANTA LUZIA 07,EOL.CV.BA.049420-8.01,EOLIELÉTRICA,TIPO II-C,SANTA LUZIA 07,BAHIA,BA,NORDESTE,NE,BRA
694,VENTOS DE SANTA LUZIA 08,EOL.CV.BA.049421-6.01,EOLIELÉTRICA,TIPO II-C,SANTA LUZIA 08,BAHIA,BA,NORDESTE,NE,BRA
695,VENTOS DE SANTA LUZIA 09,EOL.CV.BA.049422-4.01,EOLIELÉTRICA,TIPO II-C,SANTA LUZIA 09,BAHIA,BA,NORDESTE,NE,BRA
696,VENTOS DE SANTA LUZIA 10,EOL.CV.BA.049423-2.01,EOLIELÉTRICA,TIPO II-C,SANTA LUZIA 10,BAHIA,BA,NORDESTE,NE,BRA
697,VENTOS DE SANTA LUZIA 14,EOL.CV.BA.051588-4.01,EOLIELÉTRICA,TIPO II-C,SÃO JULIÃO,BAHIA,BA,NORDESTE,NE,BRA
698,VENTOS DE SANTA LUZIA 16,EOL.CV.BA.051590-6.01,EOLIELÉTRICA,TIPO II-C,SÃO ROBERTO,BAHIA,BA,NORDESTE,NE,BRA
699,VENTOS DE SANTO ABRAÃO,EOL.CV.BA.032884-7.01,EOLIELÉTRICA,TIPO II-C,EGP SÃO ABRAÃO,BAHIA,BA,NORDESTE,NE,BRA
700,VENTOS DE SANTO ANTÔNIO 05,EOL.CV.BA.051592-2.01,EOLIELÉTRICA,TIPO II-C,VENTOS DE SANTA ANA,BAHIA,BA,NORDESTE,NE,BRA
701,VENTOS DE SANTO ANTÔNIO 06,EOL.CV.BA.051593-0.01,EOLIELÉTRICA,TIPO II-C,SANTA SABINA,BAHIA,BA,NORDESTE,NE,BRA
702,VENTOS DE SANTO ANTÔNIO 07,EOL.CV.BA.051594-9.01,EOLIELÉTRICA,TIPO II-C,SANTA IRENE,BAHIA,BA,NORDESTE,NE,BRA
703,VENTOS DE SANTO ANTÔNIO 08,EOL.CV.BA.051595-7.01,EOLIELÉTRICA,TIPO II-C,SANTA RUFINA,BAHIA,BA,NORDESTE,NE,BRA
704,VENTOS DE SÃO JANUÁRIO 01,EOL.CV.BA.033508-8.01,EOLIELÉTRICA,TIPO II-C,SÃO JANUÁRIO 01,BAHIA,BA,NORDESTE,NE,BRA
705,VENTOS DE SÃO JANUÁRIO 03,EOL.CV.BA.033521-5.01,EOLIELÉTRICA,TIPO II-C,SÃO JANUÁRIO 03,BAHIA,BA,NORDESTE,NE,BRA
706,VENTOS DE SÃO JANUÁRIO 04,EOL.CV.BA.032641-0.01,EOLIELÉTRICA,TIPO II-C,SÃO JANUÁRIO 04,BAHIA,BA,NORDESTE,NE,BRA
707,VENTOS DE SÃO JANUÁRIO 05,EOL.CV.BA.032644-5.01,EOLIELÉTRICA,TIPO II-C,SÃO JANUARIO 05,BAHIA,BA,NORDESTE,NE,BRA
708,VENTOS DE SÃO JANUÁRIO 06,EOL.CV.BA.033523-1.01,EOLIELÉTRICA,TIPO II-C,SÃO JANUÁRIO 06,BAHIA,BA,NORDESTE,NE,BRA
709,VENTOS DE SÃO JANUÁRIO 10,EOL.CV.BA.033529-0.01,EOLIELÉTRICA,TIPO II-C,SÃO JANUARIO 10,BAHIA,BA,NORDESTE,NE,BRA
710,VENTOS DE SÃO JANUÁRIO 11,EOL.CV.BA.033530-4.01,EOLIELÉTRICA,TIPO II-C,SÃO JANUÁRIO 11,BAHIA,BA,NORDESTE,NE,BRA
711,VENTOS DE SÃO JANUÁRIO 13,EOL.CV.BA.033532-0.01,EOLIELÉTRICA,TIPO II-C,SÃO JANUÁRIO 13,BAHIA,BA,NORDESTE,NE,BRA
712,VENTOS DE SÃO JANUÁRIO 14,EOL.CV.BA.033533-9.01,EOLIELÉTRICA,TIPO II-C,SÃO JANUÁRIO 14,BAHIA,BA,NORDESTE,NE,BRA
713,VENTOS DE SÃO JANUÁRIO 15,EOL.CV.BA.032642-9.01,EOLIELÉTRICA,TIPO II-C,VENTOS SANTA JACINTA,BAHIA,BA,NORDESTE,NE,BRA
714,VENTOS DE SÃO JANUÁRIO 16,EOL.CV.BA.033547-9.01,EOLIELÉTRICA,TIPO II-C,VENTOS SÃO JOAQUIM,BAHIA,BA,NORDESTE,NE,BRA
715,VENTOS DE SÃO JANUÁRIO 17,EOL.CV.BA.033548-7.01,EOLIELÉTRICA,TIPO II-C,VENTOS SÃO JÚLIO I,BAHIA,BA,NORDESTE,NE,BRA
716,VENTOS DE SÃO JANUÁRIO 18,EOL.CV.BA.033549-5.01,EOLIELÉTRICA,TIPO II-C,VENTOS SANTA JUSTINA,BAHIA,BA,NORDESTE,NE,BRA
717,VENTOS DE SÃO JANUÁRIO 19,EOL.CV.BA.037101-7.01,EOLIELÉTRICA,TIPO II-C,VENTOS S JOÃO XXIII,BAHIA,BA,NORDESTE,NE,BRA
718,VENTOS DE SÃO JANUÁRIO 20,EOL.CV.BA.037102-5.01,EOLIELÉTRICA,TIPO II-C,SÃO BENTO,BAHIA,BA,NORDESTE,NE,BRA
719,VENTOS DE SÃO JANUÁRIO 21,EOL.CV.BA.037103-3.01,EOLIELÉTRICA,TIPO II-C,SÃO GALVÃO,BAHIA,BA,NORDESTE,NE,BRA
720,VENTOS DE SÃO JANUÁRIO 22,EOL.CV.BA.037104-1.01,EOLIELÉTRICA,TIPO II-C,STO ELOY,BAHIA,BA,NORDESTE,NE,BRA
721,VENTOS DE SÃO VITOR 1,EOL.CV.BA.034809-0.01,EOLIELÉTRICA,TIPO II-C,SÃO VITOR 01,BAHIA,BA,NORDESTE,NE,BRA
722,VENTOS DE SÃO VITOR 10,EOL.CV.BA.034657-8.01,EOLIELÉTRICA,TIPO II-C,SÃO VITOR 10,BAHIA,BA,NORDESTE,NE,BRA
723,VENTOS DE SÃO VITOR 11,EOL.CV.BA.034658-6.01,EOLIELÉTRICA,TIPO II-C,SÃO VITOR 11,BAHIA,BA,NORDESTE,NE,BRA
724,VENTOS DE SÃO VITOR 12,EOL.CV.BA.034659-4.01,EOLIELÉTRICA,TIPO II-C,SÃO VITOR 12,BAHIA,BA,NORDESTE,NE,BRA
725,VENTOS DE SÃO VITOR 13,EOL.CV.BA.034850-3.01,EOLIELÉTRICA,TIPO II-C,SÃO VITOR 13,BAHIA,BA,NORDESTE,NE,BRA
726,VENTOS DE SÃO VITOR 14,EOL.CV.BA.034660-8.01,EOLIELÉTRICA,TIPO II-C,SÃO VITOR 14,BAHIA,BA,NORDESTE,NE,BRA
727,VENTOS DE SÃO VITOR 2,EOL.CV.BA.034811-2.01,EOLIELÉTRICA,TIPO II-C,SÃO VITOR 02,BAHIA,BA,NORDESTE,NE,BRA
728,VENTOS DE SÃO VITOR 3,EOL.CV.BA.034655-1.01,EOLIELÉTRICA,TIPO II-C,SÃO VITOR 03,BAHIA,BA,NORDESTE,NE,BRA
729,VENTOS DE SÃO VITOR 4,EOL.CV.BA.034656-0.01,EOLIELÉTRICA,TIPO II-C,SÃO VITOR 04,BAHIA,BA,NORDESTE,NE,BRA
730,VENTOS DE SÃO VITOR 5,EOL.CV.BA.034829-5.01,EOLIELÉTRICA,TIPO II-C,SÃO VITOR 05,BAHIA,BA,NORDESTE,NE,BRA
731,VENTOS DE SÃO VITOR 6,EOL.CV.BA.034830-9.01,EOLIELÉTRICA,TIPO II-C,SÃO VITOR 06,BAHIA,BA,NORDESTE,NE,BRA
732,VENTOS DE SÃO VITOR 7,EOL.CV.BA.034838-4.01,EOLIELÉTRICA,TIPO II-C,SÃO VITOR 07,BAHIA,BA,NORDESTE,NE,BRA
733,VENTOS DE SÃO VITOR 8,EOL.CV.BA.034848-1.01,EOLIELÉTRICA,TIPO II-C,SÃO VITOR 08,BAHIA,BA,NORDESTE,NE,BRA
734,VENTOS DE SÃO VITOR 9,EOL.CV.BA.034849-0.01,EOLIELÉTRICA,TIPO II-C,SÃO VITOR 09,BAHIA,BA,NORDESTE,NE,BRA
735,VENTOS DO NORDESTE,EOL.CV.BA.030476-0.01,EOLIELÉTRICA,TIPO II-C,EOL VENTOS DO NE,BAHIA,BA,NORDESTE,NE,BRA
736,VENTOS DO SÃO GABRIEL,EOL.CV.BA.034739-6.01,EOLIELÉTRICA,TIPO II-C,BABILONIA III,BAHIA,BA,NORDESTE,NE,BRA
737,VENTOS DO SÃO MÁRIO,EOL.CV.BA.033650-5.01,EOLIELÉTRICA,TIPO II-C,MORRO DO CHAPÉU I,BAHIA,BA,NORDESTE,NE,BRA
738,VENTOS DO SÃO PAULO,EOL.CV.BA.033652-1.01,EOLIELÉTRICA,TIPO II-C,MORRO DO CHAPÉU I,BAHIA,BA,NORDESTE,NE,BRA
739,VENTOS DO SERTÃO,EOL.CV.BA.030946-0.01,EOLIELÉTRICA,TIPO II-C,VENTOS DO SERTÃO,BAHIA,BA,NORDESTE,NE,BRA
740,ZEUS II,EOL.CV.BA.035266-7.01,EOLIELÉTRICA,TIPO II-C,ZEUS II,BAHIA,BA,NORDESTE,NE,BRA
741,BJL 11,UFV.RS.BA.034153-3.01,FOTOVOLTAICA,TIPO II-C,BJL11,BAHIA,BA,NORDESTE,NE,BRA
742,BJL 4,UFV.RS.BA.034158-4.01,FOTOVOLTAICA,TIPO II-C,BJL4,BAHIA,BA,NORDESTE,NE,BRA
743,BOM JESUS DA LAPA I,UFV.RS.BA.032892-8.01,FOTOVOLTAICA,TIPO II-C,B JESUS DA LAPA SOLA,BAHIA,BA,NORDESTE,NE,BRA
744,BOM JESUS DA LAPA II,UFV.RS.BA.032893-6.01,FOTOVOLTAICA,TIPO II-C,B JESUS DA LAPA SOLA,BAHIA,BA,NORDESTE,NE,BRA
745,FUTURA 1,UFV.RS.BA.037479-2.01,FOTOVOLTAICA,TIPO II-C,FUTURA 1,BAHIA,BA,NORDESTE,NE,BRA
746,FUTURA 10,UFV.RS.BA.037488-1.01,FOTOVOLTAICA,TIPO II-C,FUTURA 3,BAHIA,BA,NORDESTE,NE,BRA
747,FUTURA 11,UFV.RS.BA.037489-0.01,FOTOVOLTAICA,TIPO II-C,FUTURA 3,BAHIA,BA,NORDESTE,NE,BRA
748,FUTURA 12,UFV.RS.BA.037490-3.01,FOTOVOLTAICA,TIPO II-C,FUTURA 3,BAHIA,BA,NORDESTE,NE,BRA
749,FUTURA 13,UFV.RS.BA.037491-1.01,FOTOVOLTAICA,TIPO II-C,FUTURA 4,BAHIA,BA,NORDESTE,NE,BRA
750,FUTURA 14,UFV.RS.BA.037492-0.01,FOTOVOLTAICA,TIPO II-C,FUTURA 4,BAHIA,BA,NORDESTE,NE,BRA
751,FUTURA 15,UFV.RS.BA.037493-8.01,FOTOVOLTAICA,TIPO II-C,FUTURA 4,BAHIA,BA,NORDESTE,NE,BRA
752,FUTURA 16,UFV.RS.BA.037494-6.01,FOTOVOLTAICA,TIPO II-C,FUTURA 4,BAHIA,BA,NORDESTE,NE,BRA
753,FUTURA 17,UFV.RS.BA.037495-4.01,FOTOVOLTAICA,TIPO II-C,FUTURA 4,BAHIA,BA,NORDESTE,NE,BRA
754,FUTURA 18,UFV.RS.BA.037496-2.01,FOTOVOLTAICA,TIPO II-C,FUTURA 5,BAHIA,BA,NORDESTE,NE,BRA
755,FUTURA 19,UFV.RS.BA.037497-0.01,FOTOVOLTAICA,TIPO II-C,FUTURA 1,BAHIA,BA,NORDESTE,NE,BRA
756,FUTURA 2,UFV.RS.BA.037480-6.01,FOTOVOLTAICA,TIPO II-C,FUTURA 1,BAHIA,BA,NORDESTE,NE,BRA
757,FUTURA 20,UFV.RS.BA.037498-9.01,FOTOVOLTAICA,TIPO II-C,FUTURA 5,BAHIA,BA,NORDESTE,NE,BRA
758,FUTURA 21,UFV.RS.BA.037499-7.01,FOTOVOLTAICA,TIPO II-C,FUTURA 5,BAHIA,BA,NORDESTE,NE,BRA
759,FUTURA 22,UFV.RS.BA.037500-4.01,FOTOVOLTAICA,TIPO II-C,FUTURA 5,BAHIA,BA,NORDESTE,NE,BRA
760,FUTURA 3,UFV.RS.BA.037481-4.01,FOTOVOLTAICA,TIPO II-C,FUTURA 1,BAHIA,BA,NORDESTE,NE,BRA
761,FUTURA 4,UFV.RS.BA.037482-2.01,FOTOVOLTAICA,TIPO II-C,FUTURA 1,BAHIA,BA,NORDESTE,NE,BRA
762,FUTURA 5,UFV.RS.BA.037483-0.01,FOTOVOLTAICA,TIPO II-C,FUTURA 2,BAHIA,BA,NORDESTE,NE,BRA
763,FUTURA 6,UFV.RS.BA.037484-9.01,FOTOVOLTAICA,TIPO II-C,FUTURA 2,BAHIA,BA,NORDESTE,NE,BRA
764,FUTURA 7,UFV.RS.BA.037485-7.01,FOTOVOLTAICA,TIPO II-C,FUTURA 2,BAHIA,BA,NORDESTE,NE,BRA
765,FUTURA 8,UFV.RS.BA.037486-5.01,FOTOVOLTAICA,TIPO II-C,FUTURA 2,BAHIA,BA,NORDESTE,NE,BRA
766,FUTURA 9,UFV.RS.BA.037487-3.01,FOTOVOLTAICA,TIPO II-C,FUTURA 3,BAHIA,BA,NORDESTE,NE,BRA
767,HORIZONTE MP 1,UFV.RS.BA.033757-9.01,FOTOVOLTAICA,TIPO II-C,HORIZONTE MP,BAHIA,BA,NORDESTE,NE,BRA
768,HORIZONTE MP 11,UFV.RS.BA.033777-3.01,FOTOVOLTAICA,TIPO II-C,HORIZONTE MP,BAHIA,BA,NORDESTE,NE,BRA
769,HORIZONTE MP 2,UFV.RS.BA.033759-5.01,FOTOVOLTAICA,TIPO II-C,HORIZONTE MP,BAHIA,BA,NORDESTE,NE,BRA
770,ITUVERAVA 1,UFV.RS.BA.032316-0.01,FOTOVOLTAICA,TIPO II-C,ITUVERAVA,BAHIA,BA,NORDESTE,NE,BRA
771,ITUVERAVA 2,UFV.RS.BA.032317-9.01,FOTOVOLTAICA,TIPO II-C,ITUVERAVA,BAHIA,BA,NORDESTE,NE,BRA
772,ITUVERAVA 3,UFV.RS.BA.032318-7.01,FOTOVOLTAICA,TIPO II-C,ITUVERAVA SOLAR,BAHIA,BA,NORDESTE,NE,BRA
773,ITUVERAVA 4,UFV.RS.BA.032319-5.01,FOTOVOLTAICA,TIPO II-C,ITUVERAVA SOLAR,BAHIA,BA,NORDESTE,NE,BRA
774,ITUVERAVA 5,UFV.RS.BA.032320-9.01,FOTOVOLTAICA,TIPO II-C,ITUVERAVA SUL SOLAR,BAHIA,BA,NORDESTE,NE,BRA
775,ITUVERAVA 6,UFV.RS.BA.032321-7.01,FOTOVOLTAICA,TIPO II-C,ITUVERAVA SUL SOLAR,BAHIA,BA,NORDESTE,NE,BRA
776,ITUVERAVA 7,UFV.RS.BA.032322-5.01,FOTOVOLTAICA,TIPO II-C,ITUVERAVA SUL SOLAR,BAHIA,BA,NORDESTE,NE,BRA
777,JUAZEIRO SOLAR I,UFV.RS.BA.033928-8.01,FOTOVOLTAICA,TIPO II-C,JUAZEIRO SOLAR I,BAHIA,BA,NORDESTE,NE,BRA
778,JUAZEIRO SOLAR II,UFV.RS.BA.033929-6.01,FOTOVOLTAICA,TIPO II-C,JUAZEIRO SOLAR II,BAHIA,BA,NORDESTE,NE,BRA
779,JUAZEIRO SOLAR III,UFV.RS.BA.033930-0.01,FOTOVOLTAICA,TIPO II-C,JUAZEIRO SOLAR III,BAHIA,BA,NORDESTE,NE,BRA
780,JUAZEIRO SOLAR IV,UFV.RS.BA.033931-8.01,FOTOVOLTAICA,TIPO II-C,JUAZEIRO SOLAR IV,BAHIA,BA,NORDESTE,NE,BRA
781,JUAZEIRO V,UFV.RS.BA.043284-9.01,FOTOVOLTAICA,TIPO II-C,JUAZEIRO V,BAHIA,BA,NORDESTE,NE,BRA
